"Time","Contracts","Funding Interval","Funding Rate"
"08/26/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0023%"
"08/26/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0034%"
"08/25/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0177%"
"08/25/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0018%"
"08/25/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0161%"
"08/24/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0047%"
"08/24/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0060%"
"08/24/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0060%"
"08/23/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0036%"
"08/23/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0164%"
"08/23/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0043%"
"08/22/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0040%"
"08/22/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0185%"
"08/22/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0203%"
"08/21/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0176%"
"08/21/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0180%"
"08/21/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0014%"
"08/20/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0086%"
"08/20/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0016%"
"08/20/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0120%"
"08/19/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0090%"
"08/19/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0044%"
"08/19/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0069%"
"08/18/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0195%"
"08/18/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0019%"
"08/18/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0145%"
"08/17/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0093%"
"08/17/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0190%"
"08/17/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0033%"
"08/16/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0003%"
"08/16/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0046%"
"08/16/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0010%"
"08/15/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0104%"
"08/15/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0119%"
"08/15/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0053%"
"08/14/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0004%"
"08/14/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0082%"
"08/14/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0117%"
"08/13/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0016%"
"08/13/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0099%"
"08/13/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0003%"
"08/12/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0012%"
"08/12/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0108%"
"08/12/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0062%"
"08/11/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0054%"
"08/11/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0184%"
"08/11/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0105%"
"08/10/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0017%"
"08/10/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0064%"
"08/10/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0012%"
"08/09/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0119%"
"08/09/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0018%"
"08/09/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0151%"
"08/08/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0005%"
"08/08/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0026%"
"08/08/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0089%"
"08/07/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0115%"
"08/07/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0169%"
"08/07/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0050%"
"08/06/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0172%"
"08/06/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0099%"
"08/06/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0004%"
"08/05/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0040%"
"08/05/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0321%"
"08/05/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0084%"
"08/04/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0122%"
"08/04/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0201%"
"08/04/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0125%"
"08/03/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0006%"
"08/03/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0224%"
"08/03/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0011%"
"08/02/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0100%"
"08/02/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0044%"
"08/02/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0113%"
"08/01/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0009%"
"08/01/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0317%"
"08/01/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0083%"
"07/31/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0288%"
"07/31/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0020%"
"07/31/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0059%"
"07/30/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0108%"
"07/30/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0255%"
"07/30/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0239%"
"07/29/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0278%"
"07/29/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0110%"
"07/29/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0046%"
"07/28/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0096%"
"07/28/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0211%"
"07/28/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0100%"
"07/27/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0254%"
"07/27/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0078%"
"07/27/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0120%"
"07/26/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0004%"
"07/26/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0087%"
"07/26/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0048%"
"07/25/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0303%"
"07/25/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0141%"
"07/25/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0157%"
"07/24/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0118%"
"07/24/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0007%"
"07/24/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0032%"
"07/23/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0137%"
"07/23/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0049%"
"07/23/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0131%"
"07/22/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0049%"
"07/22/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0250%"
"07/22/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0192%"
"07/21/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0092%"
"07/21/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0074%"
"07/21/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0175%"
"07/20/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0032%"
"07/20/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0215%"
"07/20/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0005%"
"07/19/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0002%"
"07/19/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0057%"
"07/19/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0159%"
"07/18/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0098%"
"07/18/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0148%"
"07/18/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0005%"
"07/17/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0126%"
"07/17/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0097%"
"07/17/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0047%"
"07/16/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0013%"
"07/16/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0096%"
"07/16/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0001%"
"07/15/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0028%"
"07/15/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0071%"
"07/15/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0017%"
"07/14/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0070%"
"07/14/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0188%"
"07/14/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0228%"
"07/13/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0136%"
"07/13/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0082%"
"07/13/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0225%"
"07/12/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0241%"
"07/12/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0153%"
"07/12/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0111%"
"07/11/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0089%"
"07/11/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0043%"
"07/11/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0033%"
"07/10/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0099%"
"07/10/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0046%"
"07/10/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0133%"
"07/09/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0088%"
"07/09/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0051%"
"07/09/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0010%"
"07/08/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0149%"
"07/08/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0038%"
"07/08/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0013%"
"07/07/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0030%"
"07/07/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0149%"
"07/07/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0032%"
"07/06/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0009%"
"07/06/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0137%"
"07/06/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0158%"
"07/05/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0113%"
"07/05/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0093%"
"07/05/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0060%"
"07/04/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0092%"
"07/04/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0158%"
"07/04/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0073%"
"07/03/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0147%"
"07/03/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0234%"
"07/03/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0186%"
"07/02/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0013%"
"07/02/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0056%"
"07/02/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0044%"
"07/01/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0077%"
"07/01/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0036%"
"07/01/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0020%"
"06/30/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0033%"
"06/30/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0097%"
"06/30/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0171%"
"06/29/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0062%"
"06/29/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0160%"
"06/29/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0064%"
"06/28/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0268%"
"06/28/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0198%"
"06/28/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0029%"
"06/27/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0155%"
"06/27/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0012%"
"06/27/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0143%"
"06/26/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0012%"
"06/26/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0241%"
"06/26/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0082%"
"06/25/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0169%"
"06/25/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0068%"
"06/25/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0049%"
"06/24/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0138%"
"06/24/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0069%"
"06/24/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0058%"
"06/23/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0148%"
"06/23/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0026%"
"06/23/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0083%"
"06/22/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0095%"
"06/22/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0041%"
"06/22/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0075%"
"06/21/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0096%"
"06/21/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0118%"
"06/21/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0053%"
"06/20/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0154%"
"06/20/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0123%"
"06/20/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0161%"
"06/19/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0022%"
"06/19/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0014%"
"06/19/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0061%"
"06/18/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0050%"
"06/18/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0027%"
"06/18/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0084%"
"06/17/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0038%"
"06/17/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0103%"
"06/17/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0045%"
"06/16/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0057%"
"06/16/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0018%"
"06/16/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0138%"
"06/15/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0050%"
"06/15/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0017%"
"06/15/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0079%"
"06/14/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0016%"
"06/14/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0129%"
"06/14/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0070%"
"06/13/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0127%"
"06/13/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0051%"
"06/13/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0189%"
"06/12/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0037%"
"06/12/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0048%"
"06/12/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0001%"
"06/11/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0029%"
"06/11/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0031%"
"06/11/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0147%"
"06/10/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0051%"
"06/10/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0122%"
"06/10/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0205%"
"06/09/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0011%"
"06/09/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0063%"
"06/09/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0161%"
"06/08/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0052%"
"06/08/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0166%"
"06/08/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0011%"
"06/07/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0127%"
"06/07/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0261%"
"06/07/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0292%"
"06/06/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0351%"
"06/06/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0274%"
"06/06/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0388%"
"06/05/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0249%"
"06/05/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0292%"
"06/05/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0241%"
"06/04/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0062%"
"06/04/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0293%"
"06/04/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0203%"
"06/03/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0270%"
"06/03/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0207%"
"06/03/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0466%"
"06/02/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0251%"
"06/02/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0493%"
"06/02/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0341%"
"06/01/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0363%"
"06/01/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0265%"
"06/01/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0156%"
"05/31/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0526%"
"05/31/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0180%"
"05/31/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0465%"
"05/30/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0101%"
"05/30/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0293%"
"05/30/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0367%"
"05/29/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0206%"
"05/29/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0220%"
"05/29/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0367%"
"05/28/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0315%"
"05/28/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0218%"
"05/28/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0302%"
"05/27/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0126%"
"05/27/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0452%"
